id,xP
780,0.0
793,0.0
798,0.0
242,7.0
243,0.5
287,0.0
288,-0.5
289,0.0
290,3.0
291,1.5
292,2.5
293,2.0
294,-0.5
295,0.0
296,-0.5
297,0.0
298,-0.5
299,2.5
300,1.5
301,-0.5
302,3.0
303,2.5
304,0.0
305,-0.5
306,-0.5
307,-0.5
308,0.0
309,0.0
310,0.5
311,7.5
312,0.0
313,0.0
419,0.0
630,-0.5
667,-0.5
704,0.0
705,0.0
707,-0.5
728,-0.5
779,-0.5
314,6.0
315,0.0
316,2.0
317,3.5
318,4.5
319,4.0
320,0.0
321,0.0
322,0.0
323,0.0
324,1.5
325,2.0
327,0.0
328,2.0
329,2.5
330,2.0
331,1.5
332,1.5
333,0.0
334,0.0
335,1.0
336,0.0
337,1.0
338,2.0
424,1.0
664,0.0
727,1.0
731,0.0
737,0.0
770,0.0
786,0.0
168,0.5
339,0.5
340,0.5
341,7.1
342,8.5
343,6.5
344,7.1
345,0.5
346,0.5
347,5.9
348,0.3
349,0.0
350,7.1
351,1.9
352,0.0
353,0.1
354,4.5
355,0.0
356,1.9
357,0.0
358,3.9
359,0.0
360,0.0
361,0.0
362,0.5
363,0.0
364,0.0
365,1.1
493,1.9
660,0.1
665,0.5
691,5.9
698,19.9
706,11.9
741,0.0
787,0.5
366,0.0
367,5.5
368,0.5
369,1.0
370,4.0
371,1.0
372,4.5
373,9.0
374,5.5
375,0.0
376,0.0
377,0.0
378,0.5
379,0.5
380,0.5
381,9.5
382,4.5
383,0.0
384,6.0
385,0.5
386,1.5
387,5.5
388,3.0
390,2.0
392,0.0
393,0.0
394,0.0
395,0.0
396,1.0
397,0.0
398,0.0
499,2.0
661,0.0
686,6.5
692,0.0
746,0.5
760,0.5
82,3.1
182,0.5
260,11.1
399,0.0
401,0.5
402,1.1
403,0.0
404,0.0
405,1.1
406,7.1
407,7.9
408,0.0
409,0.4
410,0.5
411,14.5
412,0.0
413,0.5
414,1.9
415,1.9
416,3.9
417,13.9
418,7.1
420,0.0
421,3.9
422,1.1
423,1.1
425,0.0
427,0.5
428,0.5
429,0.0
430,5.9
736,6.5
739,0.0
740,0.0
742,0.5
763,0.5
764,0.5
794,0.5
119,2.0
431,0.0
432,0.0
433,0.0
434,0.0
435,0.0
436,0.0
437,0.0
438,3.5
439,0.0
440,3.5
441,0.0
442,0.0
443,5.5
444,1.5
445,0.0
446,0.0
447,5.5
448,0.0
449,5.0
450,4.0
451,0.0
452,1.5
454,0.0
455,0.0
457,7.0
458,1.5
459,2.0
460,0.0
461,0.0
462,0.0
463,0.0
464,0.0
465,0.0
466,0.5
467,0.0
468,0.0
681,2.0
733,6.0
755,0.0
769,0.0
771,0.0
788,0.0
827,1.3
52,1.7
135,0.7
469,0.0
471,0.0
472,0.0
473,1.0
474,0.0
475,2.0
476,1.3
477,1.3
478,1.0
479,0.0
480,0.0
481,0.0
482,0.0
483,0.0
484,0.0
485,4.3
486,1.7
487,1.7
488,0.2
489,1.0
490,0.0
491,1.3
492,0.0
494,0.3
495,0.0
496,0.0
497,3.3
498,0.0
500,6.0
501,0.0
674,1.3
684,1.0
689,0.0
714,2.3
753,0.0
765,0.0
772,0.0
12,0.0
400,0.5
426,0.8
502,4.5
503,0.0
504,0.0
505,5.8
506,2.4
507,3.8
508,9.8
509,0.0
510,0.8
511,0.8
512,0.0
513,0.5
514,0.0
515,10.5
516,1.2
517,3.2
518,0.0
519,2.5
520,0.0
521,4.5
522,2.5
523,0.5
524,0.0
525,1.1
526,6.2
527,1.8
669,1.2
675,0.5
693,3.5
696,0.0
715,0.0
716,0.0
729,0.0
734,0.8
805,0.5
814,0.5
528,0.0
529,0.0
530,0.0
531,0.0
532,2.7
533,0.0
534,0.0
535,0.0
536,0.0
537,0.0
538,0.0
539,2.7
540,0.0
541,2.7
542,0.0
543,0.0
544,4.3
545,0.0
546,0.0
547,4.3
548,0.0
549,0.0
550,0.0
551,4.0
552,2.7
553,3.3
554,0.0
555,0.0
556,0.0
557,0.0
558,0.0
559,0.0
560,2.0
561,0.3
562,0.0
563,0.0
564,0.0
668,3.7
670,4.0
678,0.0
683,3.3
694,4.3
724,1.0
730,3.7
735,0.0
774,0.0
775,0.0
800,0.0
812,1.0
813,0.0
821,0.0
822,0.0
565,0.0
566,0.0
567,1.0
568,4.0
569,0.0
570,2.0
571,0.0
572,0.0
573,0.7
574,1.0
575,1.0
576,0.0
577,0.0
578,0.0
579,0.0
581,0.0
582,0.0
583,0.0
584,1.3
585,1.3
586,2.3
587,0.0
588,0.0
589,0.0
590,0.0
591,1.7
592,0.0
593,1.0
594,0.0
595,0.0
596,2.0
597,1.3
598,0.0
599,0.0
673,0.7
717,4.3
726,1.3
745,0.0
750,0.0
751,0.0
790,0.0
796,1.7
804,0.0
811,0.0
818,0.0
326,0.7
600,0.0
601,0.0
602,0.0
603,4.0
604,0.0
605,0.0
606,10.0
607,0.0
608,0.0
609,0.0
610,0.0
611,0.0
612,0.0
613,2.7
615,2.0
616,0.0
617,0.0
618,0.0
619,0.0
620,0.0
621,0.0
622,0.0
623,0.7
624,6.0
625,0.0
626,0.0
659,4.0
671,1.0
679,5.0
708,3.0
718,0.7
738,0.0
747,0.0
752,0.0
758,0.7
785,3.0
791,4.7
802,0.0
815,5.3
825,0.0
627,0.0
628,0.0
629,0.5
631,0.0
632,-0.4
633,-0.5
634,0.0
635,0.0
636,1.0
637,1.0
638,0.0
639,0.0
640,0.0
641,0.0
642,0.5
643,3.5
644,1.0
645,0.0
646,1.5
647,0.0
648,0.0
649,0.0
650,0.0
651,0.0
652,-0.5
653,0.0
655,0.0
656,0.0
657,-0.5
658,-0.5
663,0.0
682,-0.5
695,-0.5
709,0.0
720,0.0
749,0.5
766,-0.5
767,-0.5
777,0.0
778,-0.5
809,-0.5
816,1.0
817,1.5
828,1.0
